ID,Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,polarity_score,Subjectivity Score,Sarcasm Score,Irony Score,Negation Score,afinn_score
20190473,believe lemon go price suggest squezzing lukewarm water help suffering bout gargarella,1,negative,anticipation,1,0,1,"I believe lemons didn t go up in price ,i suggest squezzing some with lukewarm water. it helps when youre suffering from a bout of gargarella..","['believe', 'lemon', 'go', 'price', 'suggest', 'sq', '##ue', '##zzi', '##ng', 'luke', '##war', '##m', 'water', 'help', 'suffering', 'bout', 'gar', '##gare', '##lla']","[101, 22142, 74206, 11335, 16993, 54230, 26469, 12274, 23183, 10422, 20718, 25129, 10150, 11917, 14743, 44224, 33169, 15406, 46511, 10992, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.28927162132765116,0.997236356261159,0.4930589,0.3211813,0.122214175760746,0.0
20190474,pn apologist smelling another massive defeat poll coming may hence angry arrogant moanings get pn overseas cohort try stop undermining malta performance,1,negative,anger,0,0,0,The PN and this apologist is smelling another massive defeat at the polls coming May.........hence the angry arrogant moanings......why don`t you get your pn overseas cohorts to try to stop undermining Malta`s performance,"['pn', 'apo', '##logist', 'sm', '##elling', 'another', 'massive', 'defeat', 'poll', 'coming', 'may', 'hence', 'angry', 'ar', '##roga', '##nt', 'mo', '##anin', '##gs', 'get', 'pn', 'overseas', 'co', '##hort', 'try', 'stop', 'under', '##mini', '##ng', 'malta', 'performance']","[101, 89209, 30453, 50892, 14965, 61318, 12162, 30113, 24222, 41066, 19093, 10431, 44122, 54710, 10133, 76061, 10368, 10837, 40426, 16677, 13168, 89209, 39783, 10348, 72126, 26333, 16292, 10533, 33579, 10422, 22821, 13512, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.3156327215894576,0.9965683732614071,0.49262908,0.4809133,0.07728573679924011,-10.0
20190475,system used today calculate cola system introduced gonzipn worker given euro gonzipn took euro behind back hear complain,1,negative,anger,0,0,0,The system used today to calculate the cola is the same system introduced by your GonziPN when the workers were given 1.16 of a Euro and GonziPN took 600Euros behind our backs. Didn't hear complain then.,"['system', 'used', 'today', 'calcul', '##ate', 'cola', 'system', 'introduced', 'gon', '##zi', '##p', '##n', 'worker', 'given', 'euro', 'gon', '##zi', '##p', '##n', 'took', 'euro', 'behind', 'back', 'hear', 'comp', '##lain']","[101, 10472, 11173, 13980, 64716, 12748, 15939, 10472, 17200, 53666, 11180, 10373, 10115, 48695, 13613, 13893, 53666, 11180, 10373, 10115, 12384, 13893, 15699, 11677, 38471, 85065, 44409, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.28956009390262455,0.9973567550987712,0.49262744,0.19216037,0.0710122287273407,-1.0
20190477,kola set corrupt party government ever complain used exuberant energy bill pay euro weekly increase price living index general public euro increase per week pn cabinet ever complain government finance go time excessive deficit pocket monies finish raise national debt five billion euro,1,negative,anger,0,0,0,The KOLA was set up by your corrupt party in government ..... Did you ever complain then when we used to have EXUBERANT ENERGY BILLS to pay ...with a I.25 Euro weekly increase in the price of living index for the general public ...and 600 Euro increase per week for the PN CABINET ..... DID YOU ever COMPLAIN then ..... WHERE DID THE GOVERNMENT FINANCES GO at that time of Excessive Deficits? In which pockets did these monies finish to raise the NATIONAL DEBT to over five Billion Euro,"['kola', 'set', 'cor', '##rupt', 'party', 'government', 'ever', 'comp', '##lain', 'used', 'ex', '##ube', '##rant', 'energy', 'bill', 'pay', 'euro', 'weekly', 'increase', 'price', 'living', 'index', 'general', 'public', 'euro', 'increase', 'per', 'week', 'pn', 'cabinet', 'ever', 'comp', '##lain', 'government', 'finance', 'go', 'time', 'excessive', 'deficit', 'pocket', 'mon', '##ies', 'finish', 'raise', 'national', 'debt', 'five', 'billion', 'euro']","[101, 48651, 10486, 23759, 45001, 11727, 11594, 15765, 85065, 44409, 11173, 11460, 60103, 20358, 14828, 12941, 11498, 13893, 18525, 20292, 16993, 13623, 10534, 10619, 11347, 13893, 20292, 10174, 14463, 89209, 24045, 15765, 85065, 44409, 11594, 24363, 11335, 10573, 89126, 55193, 37860, 14382, 11763, 24919, 36208, 10551, 47646, 12049, 24382, 13893, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,5.0,0.0,3.0,0.0,0.02040816326530612,0.10204081632653061,0.0,0.061224489795918366,0.364722947685086,0.9999900073170245,0.48372155,0.09563402,0.10003221780061722,-4.0
20190478,perfectly right second legislature opportunistic party general public getting drop joseph muscat co took amount tax credit first budget,1,negative,disgust,0,0,0,"Perfectly right, this is the second legislature of the Opportunistic Party The general public is just getting some drops while Joseph Muscat & Co took the amount of €4,000 tax credits on his first Budget in 2013","['perfect', '##ly', 'right', 'second', 'legislature', 'opp', '##ort', '##uni', '##stic', 'party', 'general', 'public', 'getting', 'drop', 'joseph', 'mus', '##cat', 'co', 'took', 'amount', 'tax', 'credit', 'first', 'budget']","[101, 23021, 10563, 12873, 10981, 34230, 15445, 17263, 25784, 28060, 11727, 10619, 11347, 27948, 26987, 11576, 23139, 18046, 10348, 12384, 24205, 22389, 23814, 10403, 21455, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.33790698150793713,0.9999920386491036,0.48836333,0.19573404,0.2577371597290039,3.0
20190479,good job guy gal new adjusted tax already good enough additional measure favour bonus,1,positive,joy,0,0,1,Good job guys and gals. No new/adjusted taxes was already good enough for me. The additional measures to my favour are a bonus.,"['good', 'job', 'guy', 'gal', 'new', 'adjusted', 'tax', 'already', 'good', 'enough', 'additional', 'measure', 'favour', 'bonus']","[101, 12050, 19594, 16153, 32743, 10246, 93766, 22389, 18874, 12050, 19351, 17069, 34139, 57748, 21484, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3451154753565788,0.9950515453039354,0.48767462,0.8950731,0.14981822669506073,7.0
20190480,new tax buy fuel milk bread weekly increase vanished,1,negative,anger,0,0,0,"No new taxes?? Don't you buy fuel, milk and bread?? You weekly increase has vanished.","['new', 'tax', 'buy', 'fuel', 'milk', 'bread', 'weekly', 'increase', 'van', '##ished']","[101, 10246, 22389, 35172, 26150, 34170, 65014, 18525, 20292, 10147, 53419, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,4.0,0.0,1.0,0.0,0.0,0.4,0.0,0.1,0.0,0.33483169674873353,0.9969234417274108,0.49292126,0.5385229,0.22120051085948944,0.0
20190483,moan moan moan try dress pn nothingness,1,negative,disgust,0,0,0,moan...moan....moan....as you try to dress up your and your pn nothingness,"['mo', '##an', 'mo', '##an', 'mo', '##an', 'try', 'dress', 'pn', 'nothing', '##ness']","[101, 10837, 10208, 10837, 10208, 10837, 10208, 26333, 46836, 89209, 20587, 14856, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2969887906854803,0.9999969915600898,0.49516097,0.048992455,0.08552499860525131,-6.0
20190484,one never utopia joe budget liking one say sure hell beat every previous pn budget still doubt many think way,1,positive,joy,0,0,1,one can never have a Utopia Joe. if this budget is not to your liking then what can one say? sure as hell beats every previous pn budget. still I doubt many will think your way.,"['one', 'never', 'utopia', 'joe', 'budget', 'lik', '##ing', 'one', 'say', 'sure', 'hell', 'beat', 'every', 'previous', 'pn', 'budget', 'still', 'doubt', 'many', 'think', 'way']","[101, 10399, 13362, 73504, 13153, 21455, 28345, 10285, 10399, 16497, 26210, 19575, 18477, 13667, 16821, 89209, 21455, 12440, 55572, 11260, 21506, 12140, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,2.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.34430545000802903,0.999984012606518,0.48774123,0.039313518,0.1787813901901245,-3.0
20190485,really hope never rely government fund benefit live life go work every morning hey joe happy buy another pair shoe first two pair shoe wardrobe,1,neutral,surprise,0,1,0,"Really ? I hope I will never have to rely on government funds and benefits to live my life, that's why i go to work every morning. But hey Joe, you should be happy now....you can buy another pair of shoes. Now that's a first ! Two pairs of shoes in your wardrobe !","['really', 'hope', 'never', 're', '##ly', 'government', 'fund', 'benefit', 'live', 'life', 'go', 'work', 'every', 'morning', 'hey', 'joe', 'happy', 'buy', 'another', 'pair', 'shoe', 'first', 'two', 'pair', 'shoe', 'ward', '##robe']","[101, 25165, 18763, 13362, 11449, 10563, 11594, 19131, 37535, 11343, 10287, 11335, 11497, 13667, 17577, 32821, 13153, 19308, 35172, 12162, 25829, 96104, 10403, 10536, 25829, 96104, 18802, 71846, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,1.0,1.0,2.0,2.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.38472223061102406,0.9999854730596914,0.48469207,0.05958956,0.1256370097398758,7.0
20190486,say amazingly truly transformational compared bloody corrupt arrogant faux superior basta d place,1,positive,joy,0,0,0,"I have to say it! Amazingly and truly transformational compared to the bloody, corrupt, arrogant, faux superior, basta*ds we had in place from 1999 to 2013.","['say', 'amazing', '##ly', 'truly', 'transformation', '##al', 'compared', 'bloody', 'cor', '##rupt', 'ar', '##roga', '##nt', 'faux', 'superior', 'basta', 'd', 'place']","[101, 16497, 39854, 10563, 69434, 32725, 10476, 24685, 52186, 23759, 45001, 10133, 76061, 10368, 65396, 14331, 29561, 146, 11125, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,4.0,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.0,0.417411675883664,0.9950867841737452,0.49447033,0.15069397,0.13769979774951935,-6.0
20190487,time round leftover crumb spread wider area crumb got smaller thinner effectively satisfied nobody except already levelled pocket empty headed fed hallucinating propaganda good luck virtual satisfaction,1,negative,anger,0,0,0,"This time round leftover crumbs were spread to a wider area. In so doing the crumbs got smaller, thinner and effectively satisfied nobody except those who have already levelled their pockets and empty-headed fed on hallucinating propaganda. Good luck to your virtual satisfaction.","['time', 'round', 'left', '##over', 'cru', '##mb', 'spread', 'wider', 'area', 'cru', '##mb', 'got', 'smaller', 'thin', '##ner', 'effectively', 'sati', '##sf', '##ied', 'nobody', 'except', 'already', 'level', '##led', 'pocket', 'empty', 'headed', 'fed', 'hall', '##uci', '##nating', 'propaganda', 'good', 'luck', 'virtual', 'satisfaction']","[101, 10573, 12792, 12174, 19012, 93635, 42541, 24558, 46261, 10793, 93635, 42541, 15517, 21788, 37505, 11428, 45299, 90606, 45220, 32245, 49182, 22920, 18874, 13054, 15440, 37860, 40307, 31616, 42639, 11672, 55626, 68962, 26294, 12050, 50257, 24103, 92069, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.33930640212363666,0.9941020783218045,0.4892428,0.16196872,0.12279314547777176,7.0
20190488,good thing little crumb heavy utility bill surcharged vat increase increase licence etc etc etc although pene promised reduce tax band never pl introduce measure see gahan,1,positive,trust,0,0,1,"The good thing about it all is just that......little crumbs.....not heavy utility bills...surcharged at 25%, vat increases from 15 to 18%.......increases in licences etc etc etc......Although the PeNe had promised to reduce the tax bands......it never did......it had to be the PL to introduce such a measure. So you see Gahan........","['good', 'thing', 'little', 'cru', '##mb', 'heavy', 'utility', 'bill', 'sur', '##char', '##ged', 'vat', 'increase', 'increase', 'licence', 'etc', 'etc', 'etc', 'although', 'pen', '##e', 'promised', 'reduce', 'tax', 'band', 'never', 'pl', 'introduce', 'measure', 'see', 'ga', '##han']","[101, 12050, 21973, 11975, 93635, 42541, 15958, 62103, 12941, 10344, 44342, 19503, 11906, 20292, 20292, 39210, 12575, 12575, 12575, 12736, 27435, 10111, 60778, 29251, 22389, 10945, 13362, 16360, 52707, 34139, 11811, 11747, 12134, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.4375,0.03125,0.03125,0.316107293125242,0.9947279911718647,0.48515695,0.31422526,0.044182196259498596,4.0
20190489,government lower vat rate six year government ever heard infamous hitch utility bill remember licence sky rocketted first lp legislature remember failed promise give public service pensioner full social service pension nap need,1,negative,anger,0,0,0,"Did this government lower VAT rate in more than six years in government? Have you ever heard about the infamous hitch in utility bills? Do you remember how licences sky-rocketted in the first LP legislature? Do you remember the failed promise to give Public Service pensioners their full Social Services Pension? Have a nap, you need it.","['government', 'lower', 'vat', 'rate', 'six', 'year', 'government', 'ever', 'heard', 'inf', '##amo', '##us', 'hit', '##ch', 'utility', 'bill', 'remember', 'licence', 'sky', 'rocket', '##ted', 'first', 'lp', 'legislature', 'remember', 'failed', 'promise', 'give', 'public', 'service', 'pension', '##er', 'full', 'social', 'service', 'pension', 'nap', 'need']","[101, 11594, 15145, 11906, 17593, 12124, 10817, 11594, 15765, 27134, 56551, 32426, 10258, 14105, 10277, 62103, 12941, 34615, 39210, 13724, 32423, 11894, 10403, 17509, 34230, 34615, 20572, 43333, 16118, 11347, 11416, 45501, 10177, 12851, 11404, 11416, 45501, 37883, 15415, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,4.0,0.0,1.0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.0,0.3678813839429303,0.9999911167916413,0.4854105,0.37266797,0.07599351555109024,-1.0
