Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20180382,,20180381,N-8-2018,So what are the prices dumb arse???,1,negative,anger,1,0,0,1,0
20180383,,20180382,N-8-2018,Heh Heh enjoy your STUPOR. Loser!!!!,1,negative,disgust,1,0,0,1,0
20180384,,20180382,N-8-2018,dumb arse go and check with your delia Mamo kompli inharaq ja gidra,1,negative,disgust,1,0,0,1,2
20180385,,20180382,N-8-2018,"Meta tkun edukat u rispettuwz,nirrispondik. Minnek jiddependi!!",1,neutral,disgust,0,0,0,1,1
20180386,,20180373,N-8-2018,"Do you think the Maltese coffers are filled the same as Qatar, Kuwait, energy rich countries with billions in the bank, spending $250bn on the 2022 football world cup, and billions more around the world, try and be realistic.",1,neutral,disgust,0,0,0,1,0
20180387,,20180386,N-8-2018,"Our stupid government is doing all the bragging about all the excess, so where is it going if not to the people??? Maybe into someone's back pocket or maybe to all the government cronies!!! This is a paltry budget!!! No teachers problems were mentioned!!! No Air Malta problems were mentioned!!! Measly crumbs are given to the pensioners and the COLA of 1.75 peanuts!!! God help us and they then say when the money comes in from the passports we'll dish it out!!! Where the hell is the money from the passports, that's been a mystery since the scheme started!!! Where is the MONEY!!!",1,negative,anger,0,0,1,0,0
20180388,,20180387,N-8-2018,Mamo in your arse ja hara,1,negative,disgust,0,0,0,1,2
20180390,,,N-8-2018,"Of course...first Brexit has to happen.  Also, why not attracting new businesses who are eager to penetrate the EU market?",1,neutral,anticipation,0,0,1,0,0
20180391,,,N-8-2018,Bil-mizerja ta' zieda ta' 1.75 cents zieda thallas il-poplu waqt li l-klikka bl-eluf.,1,negative,disgust,0,0,0,0,2
20180392,,20180391,N-8-2018,EXACTLY!!!,1,negative,anger,0,0,0,0,0
20180393,,20180391,N-8-2018,Qares l-gheneb,1,negative,anger,0,1,0,1,1
20180394,,20180393,N-8-2018,U kif Xand!,1,neutral,anger,0,0,0,1,1
20180395,,20180393,N-8-2018,Veru ghal haddiem iz-zghir.,1,negative,anger,0,0,0,1,1
20180396,,20180395,N-8-2018,Jiena haddiem u nifrah meta ma jizdiedux it-taxxi.,1,positive,joy,0,0,1,0,1
20180397,,,N-8-2018,"Stat ta fatt.....ma hidtilniex minn dak li diga ghandna, u tajtna xi haga zghira ukoll. Grazzi. Naprezza li hawn minn hu fil-Bzonn izjed minni.",1,positive,joy,0,0,1,0,1
20180398,,,N-8-2018,Surplus? And all I get is €1.75 a week? Pure garbage.,1,negative,disgust,0,0,0,0,0
20180399,,20180398,N-8-2018,That's a good sign of less inflation and good governance. You are continually being rammed and you keep coming back for more. You obviously love being ridiculed.,1,positive,joy,0,0,0,0,0
20180400,,20180399,N-8-2018,"Good governance? In terms of uttering nonsense, you have become Labour's leading troll.",1,negative,disgust,1,0,0,0,0
20180401,,20180399,N-8-2018,Look who's talking!!! Your getting the crumbs and someone is getting the thousands!!! What an idiot!!!,1,negative,anger,0,0,0,1,0
20180402,,20180398,N-8-2018,Better 1.75 rather than paying more in taxes.,1,positive,trust,0,0,0,0,0
20180403,,20180402,N-8-2018,Ignore him Xand. For Ramon it's sour grapes as well!,1,negative,anger,1,0,0,1,0
20180404,,20180402,N-8-2018,"As usual, the majority speaking!!! Their happy getting the crumbs while the big boys get the big DOSH!!!",1,negative,disgust,0,0,0,1,0
20180405,,20180404,N-8-2018,The majority are happy without paying extra taxes,1,positive,joy,0,0,0,0,0
20180406,,20180405,N-8-2018,"Like I said, you majority losers are happy with crumbs!!! Bunch of idiots!!!",1,negative,disgust,0,0,0,1,0
20180407,,20180406,N-8-2018,You're weird,1,negative,surprise,0,0,0,1,0
20180408,,20180407,N-8-2018,Go and get your crumbs dumbo!!!,1,negative,disgust,0,0,0,1,0
20180409,,20180408,N-8-2018,You'll be picking kakka dumbo 😂,1,negative,anger,1,0,0,1,0
20180410,,20180398,N-8-2018,inqas taf li mhux 1.75 imma 2.75 ha jiehu kullhadd!!,1,neutral,surprise,0,0,1,0,1
20180411,,20180398,N-8-2018,Iz zieda propja his 2.75 u mhux 1.75 ghat hemm I'll ftejjiem li kien sar f mejju bejn imsiehba soccjoli u kien hemmed simon ukoll li ifirma dan il ftejjiem,1,positive,joy,0,0,0,0,1
20180412,,,N-8-2018,"Kien hemm żmien meta ħafna kienu jistennew tnaqqis ta' taxxi li tiġi mħabbra fil-budget. Illum nifirħu jekk it-taxxi jibqgħu kif inhuma. L-effett tal-propaganda politika qarrieqa tinħass. Il-poplu kuntent jibqa' fil-miżerja li jinsab fiha, maqbud got-traffiku u bil-bini bla rażan inaqqar b'rata mgħaġġla mill-ftit spazji miftuħa li għad fadal. Is-sinjur jiffanga u jistagħna u l-fqir jifrah b' ħaqq soft drink fil-ġimgħa.",1,negative,disgust,0,0,0,0,2
20180413,,,N-8-2018,"If you see it the way Dr Muscat days it, it appears he bought our votes and now he pays us back. Silly remarks in my opinion.",1,negative,fear,0,0,0,0,0
20180414,,,N-8-2018,What a load of crap as was expected!!! Just minimal crumbs to keep the majority harping Joseph Joseph!!! Where is all all the excess money going except into somebody's back pockets!!! God help us!!!,1,negative,disgust,0,0,0,0,0
20180415,,20180414,N-8-2018,Ahjar min dak l-imbecilli gvern tieghek. Jghati zewg euro zieda u jiehu lura xi sitt euro.,1,negative,anger,0,0,0,1,2
20180416,,20180415,N-8-2018,Peanut brain talking!!! LOL,1,negative,disgust,0,0,0,1,0
20180417,,20180416,N-8-2018,"The size of the pn-pd collective economic mind compared to Edward. Even less than a peanut, more like invisible.",1,negative,disgust,1,0,0,1,0
20180419,,,N-8-2018,"The Government of Hungary insults the World with it's racist Nazi overtones. Nothing new for Hungary the Nazi element,and it's a strong one has always been there. They forgot when they were the ones migrating to Europe in the thousands and begging the rest of Europe to let them stay. Perhaps they should stop screwing the EU of funds which belongs to us all in the form of taxes.",1,neutral,anticipation,0,0,0,1,0
20180420,,,N-8-2018,Hogwash! Itfaghalhom ic-cicri! Bhahen!,1,negative,disgust,1,0,0,0,2
20180421,,,N-8-2018,"Is-surplus fejn sejjer, ghand in-nies tal-qalba, sur PM u Ministru tal-finanzi?",1,negative,disgust,0,0,0,0,2
20180422,,20180421,N-8-2018,Sejjer biex inhalssu is dejn ta uliedna bhal ma darba kien qalina darba exministru habib,1,neutral,anticipation,0,0,0,1,1
20180423,,20180422,N-8-2018,Xi habib tieghek dan?? !!,1,neutral,anticipation,0,0,0,1,1
20180424,,20180423,N-8-2018,dan ma kienx xejn hlief ex ministru tal PN u kien qal ukol u ' wara naharqu kollox' u vera hekk gara ghax fqajtu malta bid dejn !!,1,negative,disgust,0,0,0,1,1
20180425,,20180421,N-8-2018,IN nazzisti kolla din il kelma qed jghidu mela ftemtu Kellkom tghant pra idejn sodi qat mazitu xejn hlif il paga bil mohbi ta 600e fil gimgha ghalijista jkun kellek sem mina din ghax donnok kollox blu qed tara,1,negative,disgust,1,0,1,1,1
20180426,,20180425,N-8-2018,Pinocchio min ma jghidx il verita jitwallu mniehru !! Ma ghdilniex is-surplus kif qed jintuza.,1,negative,anger,0,0,1,0,2
20180427,,20180426,N-8-2018,Lanqas naf min fejn nibda insemmijlek ghax tant ghamel affarijit perezmpju 11000000il tal corpi eta 35000000 il hab tas sahha frahal gdid 4000000tnaqqis fil medicijni ma ghamel hajghamel il karozzi tal linja pxejn ghal listudenti bejn 16 u20 sena hajati 45000000 il dawk li hajihdu lisptar caren grech u st lucks biex ma nibqawx nibatu nies barra il pajjiz u jonfqu il flus u hafna ohrajn najja insemmijom daw biss qwazi is serplus kollu ahseb uara jek inkmpli insemmilek,1,positive,trust,0,0,0,0,2
20180428,,20180427,N-8-2018,Anqas and kif ha nibda nifmhek bit-tahwid li ktibt.,1,negative,anger,1,0,0,1,1
20180429,,20180421,N-8-2018,"sewwa qed tghid ghax qed inhalsu ghal dawk li saru sinjuri min fuq darna bhal georg sapiano ,il bocca,etc u xejn inqas dawk li kienu jaghtu il playstations fil gbir ta fondi ghal pn!! hemm kien is surplus ghax il bqija ghal poplu deficit kellu u kien irid jidra il kontijiet ola!",1,negative,disgust,0,0,0,1,2
20180430,,20180421,N-8-2018,Ghadek tqum jew tisma in news li jaqbillek biss?,1,neutral,disgust,1,0,0,1,2
20180431,,20180430,N-8-2018,"Ghidli fejn hu sejjer is-surplus. Jekk ma tafx, staqsi lil 'persons of trust', dawk li hadu 'direct orders' jew dawk li il-PL taghhom iktar min job wiehed.",1,negative,anger,1,0,0,0,2
20180432,,,N-9-2018,"Qed nithajjar nibda nistudja ghall-Masters u l-PhD; ghallinqas inkun hadt xi haga minn dal-Bagit. Ooooops, ilhaqt ghalaqthom l-erbghin :/",1,negative,sadness,0,1,0,0,2
20180433,,,N-9-2018,The tax grants for those who study Masters and PHD has been granted only to those under 40. What is this sort of discrimination? So above 40s have less rights in this country? Education and Tax grants should not be based on age but on income! This is pure discrimination against older age groups!,1,negative,anger,0,0,1,0,0
20180434,,20180433,N-9-2018,"I guess it's because they are trying to encourage young people to do master's degrees? Other discrimination includes: -Only youths between 16 and 20 get free public transport for a year. The rest of us have to pay as usual, - MicroInvest Scheme assistance worth €70,000 for companies owned in majority by women but only €50,000 for other Maltese companies. So basically a €20k extra by virtue of the gender of the owner. This is colloquially known as ""sexism"".",1,negative,disgust,0,0,0,0,0
20180435,,20180434,N-9-2018,"So anyone below 40 is young and anyone beyond 40 is old. We cannot discriminate on sexual orientation, but on sex sure... So wait... wait... If I decide to officially change my sex on the id card, to woman, I might get €20,000 more, can enter ladies' rest rooms and would be living in a just world ... this is surreal",1,negative,disgust,0,1,1,0,0
20180436,,,N-9-2018,Ergajt hrigt iddisapuntata bil kbir minn dan il gvern li tant ftahar bis-surplus. Wera kemm jigi jaqa u jqum mill penzjonanti l'iktar dawk li ghandhom penzjoni mizera li ma taqbiex il €430. Biz zewg euro li ser jghati dan jahseb li ser intejbu xi ftit is-sitwazzjoni li ninsabu fiha? Vilta u vilta kbira........Ser inkomplu nizlin fil faqar assolut. Ghax ma gholliex dawn il penzjonijiet imqar ghall livell tal paga minnima kif kien wieghed il PN fl-ahhar pre bugdet tieghu ghall elezzjoni 2017? U nerga nsaqsi jien ukoll......FEJN QED IMMUR IS-SURPLUS SUR PRIM MINISTRU? Tkompliex titmejjel bil penzjonanti u l-anzjani.,1,negative,anger,0,0,1,0,2
20180437,,,N-10-2018,A budget interested more in achieving a surplus than alleviating the plight of the lower-paid workers and pensioners. These categories will see no meaningfully tangible improvement in their disposable income and the level of their life-style. The cronies -- whose income gets better and better irrespective of any budget measures -- will continue to be super-enriched and those with poor income will remain living in misery. A lousy budget. As lousy as PN budgets.,1,negative,disgust,0,0,1,0,0
20180438,,,N-10-2018,Inlestu ghalL- futur. WHAT FUTURE ?????????? It would have been more appropriate if this slogan would read INLESTU GHALL-AKTAR KORRUZZJONI.,1,negative,disgust,1,0,0,0,2
20180439,,,N-10-2018,Even the budget logo has it's positive and negative - - pity they do not have a transparent one,1,neutral,surprise,0,0,1,0,0
20180440,,,N-10-2018,Better be a bright future for the present is unbearable!,1,negative,anticipation,0,0,0,0,0
20180441,,,N-11-2018,Metasmajt il-qari tal-Budget ilbierah irrealizzajt li Scicluna rrepeta bosta drabi hafna progetti li kien semmieghhom fil-budget tas-sena l-ohra li ma gewx imwettqa uli issa semmieghhom bhala progetti godda. Ezempju car kien il-bini ta l-iskejjel.,1,neutral,anticipation,0,0,0,0,2
20180442,,,N-11-2018,"Just asking, being of age sometime it take time to grasp all the goodies that this Socialist Liberal Progress party, will be giving us pensioners. Question: For someone with one pension, what did he actually get to share with his old wife out of this year's 4,000,000,000 EURO BUDGET? By the way I did a lifetime working in the private sector and always payed my due and my dear spouse stayed home to raise a family now paying tax it seem for others to benefit.",1,negative,surprise,0,0,0,0,0
20180443,,,N-11-2018,What's in it for me? €1.75. For them? Millions in Panama. L-aqwa zmien?,1,negative,anger,0,1,0,0,2
20180444,,,N-11-2018,"Imbaghad l-gharef Edward Scicluna fil-budget tas-sena l-ohra biddel il-ligi tat-Taxxi Interni biex jekk persuna wahidha taqbez id-€19,500 tad-dhul taxxabbli taghha b'Dividendi minn Shares ma jkolliex dritt li tiehu parti mil 35% taxxa li tkun thallset fuq dawk id-dividendi. Fil-kaz tal-mizzewgin, l-istess jigri jekk id-dhul taxxabbli taghhom ikun €28,700. DAN HU SERQ SFACCAT META WIEHED IQIS LI JEKK PERSUNA WAHIDHA LI MA JKOLLHA EBDA DHUL MINN DIVIDENDI MINN SHARES IZDA TAQBEZ IC-CIFRA TA' €19,500 MIL-IMPJIEG TAGHHA TAHEL TAXXA TA' 25%. FIL-KAZ TAL-MIZZEWGIN LI MA JKOLLOMX DHUL MINN DIVIDENDI, JEKK ID-DHUL MIL-IMPJIEG TAGHHOM JAQBEZ IT-€28,700 JAHLU 25% WKOLL.GHALDAQSTANT IL-GVERN IKUN QIEGHED, LITTERALMENT JISRAQ, LIL KULL MINN GHANDU XI SHARES, 10% TAT-TAXXA LI TKUN THALSET FUQ DAWK ID-DIVIDENDS JEKK, FIL-KAZ TA' PERSUNA WAHIDHA TAQBEZ €19,500 U FIL-KAZ TAL-MIZZEWGIN JEKK JAQBZU IT-€28,700.GHANDI DUBBJI SERJI JEKK DAN IL-FATT JIKSIRX XI LIGI. GHALHEKK INHEGGEG LIL GURNALISTI BIEX JISTHARGU NAQRA FUQHA DIN IL-KWISTJONI. MA NAFX JEKK SPJEGAJTX TAJJEB BIZEJJED, IZDA JEKK WIEHED IRID JIFHEM AKTAR IL-PUNT TIEGHI, JISTA JIKKONSULTA MAL-KTEJJEB TAD-DIPARTIMENT TAT-TAXXI INTERNI ""GHAJNUNA BIEX TIMLA L-FORMOLA TAT-TAXXA - SENA BAZI 2016"" PAGNA 19.",1,negative,anger,0,0,0,0,2
20180445,,20180443,N-11-2018,"Lili biss pensjonant, Sur Gvern, sraqtli €161 biex ikollok x'tghati lil BAZUZZLI.",1,negative,disgust,0,0,0,0,1
20180446,,,N-11-2018,Budget ta wara l elezzjoni !! Grazzi PL ,1,positive,joy,0,0,0,0,2
20180447,,,N-11-2018,"Budget wage increase between 2009 and 2013 (Gonzi Administration) and between 2014 and 2018 (Muscat Administration) The Minimum Monthly Wage in 2008 was €617. 2009 – Wage Increase €4.08 / Week = €212.16 / Year = €17.68 / Month – MW €634.68 . 2010 – Wage Increase €5.82 / Week = €302.64 / Year = €25.22 / Month – MW €659.90. 2011 – Wage Increase €1.16 / Week = €60.32 / Year = €5.02 / Month – MW €664.92. 2012 – Wage Increase €4.66 / Week = €242.32 / Year = €20.19 / Month – MW €685.11. 2013 – Wage Increase €4.08 / Week = €212.16 / Year = €17.68 / Month – MW €702.79. Overall Total 2009 – 2013.€19.80 / Week = €1029.60 / Year = €85.79 / Month – MW €702.79 (+ €85.79 from 2008). Muscat Administration, 2014 – Wage Increase €3.49 / Week = €181.48 / Year = €15.12 / Month – MW €717.91. 2015 – Wage Increase €0.58 / Week = €30.16 / Year = €2.51 / Month – MW €720.42 2016 – Wage Increase €1.75 / Week = €91.00 / Year = €7.58 / Month – MW €728.00 2017 – Wage Increase €1.75 / Week = €91.00 / Year = €7.58 / Month – MW €735.58 2018 – Wage Increase €1.75 / Week = €91.00 / Year = €7.58 / Month – MW €737.33 €9.32 / Week = €484.64 / Year = €40.37 / Month – MW €737.33 (+ €34.54 from 2013). Kif taraw hawn fuq, matul il-hames snin ta’ l-amministrazzjoni Gonzi, il-Paga Minima zdiedet minn €617.00 ghal €702.79 fix-xahar igifieri zieda ta’ €85.79 fix xahar. Filwaqt li matul hames snin ta’ l-amministrazzjoni Muscat, il-Paga Minima zdiedet minn €702.79 ghal €737.33 fix xahar igiferi zieda ra’ €34.54 fix-xahar. Li kieku Gonzi ta’ zieda, fil-hames budgets tieghu, daqskemm ta’ Muscat fil-hames budgets li pprezenta hu, kieku llum il-Paga Minima qeghda €697.74 fix-xahar jew €8372.88 fis-sena` jew €161.01 fil-gimgha jew €39.59 anqas fix-xahar. Interessanti wiehed jinnota li fi zmien Gonzi min ihaddem, inkluz IL-GVERN, setgha jghati lil-haddiema tieghu €10.48 zieda fil-gimgha, f’hames snin, aktar milli ta’ f’hames`snin, fi zmien “il-miraklu” ekonomiku ta’ Muscat meta l-prezz taz-zejt hu hafna orhos minn kemm kien fl-amministrazzjoni ta’ Gonzi.",1,positive,trust,0,0,0,0,2
